2022-03-24 07:31:59.271962+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: reliance | Status: 404 | URL: https://www.reliancedigital.in/sony-playstation-5-console/p/491936181
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5 | Website: flipkart | Status: 500 | URL: https://www.flipkart.com/sony-playstation-5-cfi-1008a01r-825-gb-astro-s-playroom/p/itma0201bdea62fa
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5 | Website: flipkart | Status: 500 | URL: https://www.flipkart.com/sony-playstation-5-cfi-1008a01r-825-gb-astro-s-playroom/p/itma0201bdea62fa
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_GT7_BUNDLE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/collections/playstation-5/products/playstation%C2%AE5-console-with-ps5-gran-turismo-7-standard-ed
2022-04-22 12:41:14.389277+05:30 : ERROR : StockChecker.RequestsStockChecker : get_page_html() Error | Product: PS5_DE | Website: shopatsc | Status: 404 | URL: https://shopatsc.com/products/playstation5-digital-edition
